Tweet_Id,Datetime,Text,Likes,Retweets,Location
1598459073443557384,2022-12-01 23:28:35+00:00,Balenciaga is pushing pedophilia in they’re photo shoots! while academia sympathizes  “minor attracted person”. Is our culture trying to normalize pedophilia? where is the civil outrage and protest?,1,1,🇺🇸
1598459066346795011,2022-12-01 23:28:34+00:00,"Fighting Stigma (UK) CEO Of Balenciaga's Parent Company Owns Site That Sells Child Sex Mannequins With ...: The CEO of Balenciaga's Parent Company, Kering, owns an auction website where disturbing child sex mannequins are sold at an exorbitant price. https://t.co/VnhsnV8wLa",0,0,Ireland | Scotland | Inuit | Skandinavien
1598459046813921285,2022-12-01 23:28:29+00:00,@KevOnStage Hey Kev the Balenciaga story is deep because 1. an auction site was discovered with pictures of children with faces replaced by genitalia. There is also an issue of when someone misspelled Balenciaga and something else was discovered.,0,0,Trinidad
1598459032121274369,2022-12-01 23:28:25+00:00,@westvenchy @_amanda_nm Bella is no longer following Balenciaga on IG . Kim still is.,10,0,
1598459031164973059,2022-12-01 23:28:25+00:00,@KimDotcom Distracting from Kim K / Balenciaga 🤔,0,0,
1598459030019756033,2022-12-01 23:28:25+00:00,Not enough people are talking about Balenciaga and their pedo campaign,0,0,"London, England"
1598458991318802432,2022-12-01 23:28:16+00:00,The royal family scrutiny over Prince Andrew lasted MAX for a month who was directly and confirmed to be related to the Epstein island. Let’s see for how long this Balenciaga outrage will last.,0,0,
1598458974071914498,2022-12-01 23:28:12+00:00,@Pauly0x I hear balenciaga is pretty cool,1,0,"Santa Fe, NM / Portland, ME"
1598458951569666053,2022-12-01 23:28:06+00:00,For this reason too we need to cancel #Balenciaga ain’t no way 🤦🏽‍♂️🤣🤣😂😂 https://t.co/ew96Pdcdnq,0,0,"California, USA"
1598458949933621250,2022-12-01 23:28:06+00:00,@IroncladResolve @BALENCIAGA @AntConservativ3 Thank you just bought 2 keep up the good work guys! #SaveTheChildren,1,0,
1598458945857024002,2022-12-01 23:28:05+00:00,"Naw frfr fuck Balenciaga, that shit shows evil in they shit and how they used the innocence of a child as a moneymaking move, disgusting!! Its infront of us they all evil!! Save the children #BalenciagaGate #Balenciagapedos",1,1,"Denver, CO"
1598458934373019650,2022-12-01 23:28:02+00:00,@EpochTimes That went through an approval board. Balenciaga is one of the most expensive and successful fashion brands. They are mentioned in most modern rap songs as the brand of choice. Musicians should drop them. It was not an accident. Bondage teddy bears are a demented abusive idea.,8,0,
1598458917771689984,2022-12-01 23:27:58+00:00,Clothing brands have always put disturbing and demonic things on their clothing…. The balenciaga thing is nothing new….,0,0,IN to Chicago
1598458883374301186,2022-12-01 23:27:50+00:00,@OliLondonTV You satanic balenciaga. The company who promotes eating babies and child sex trafficking. Which is what all these rich elites are doing. Isn’t a weird that they are promoting their messages. EPSTEIN DIDNT KILL HIMSELF,0,0,United States
1598458875879247872,2022-12-01 23:27:48+00:00,@TyrantsMuse @MachtigeEiche @Aristos_Return @elonmusk @DNC @LockheedMartin @SBF_FTX @realDonaldTrump @kanyewest @ADL @BALENCIAGA @OliLondonTV Sounds like Permissiveness and bullshittery. #NoRest #NoMercy #NoMatterWhat,1,0,Chantry Doissetep
1598458860234326018,2022-12-01 23:27:44+00:00,@JackPosobiec But Kayne wore Balenciaga https://t.co/eNkzn1kp0z,0,0,"North Carolina, USA"
1598458851686322178,2022-12-01 23:27:42+00:00,I’m at the barber shop and they got this Dominican dj on the tv and tell now how his shirt says “balenciaga”,0,0,The stu
1598458850625130496,2022-12-01 23:27:42+00:00,Facts!!! Who cares if she was one week late. She did the right thing that was all that mattered but the whole situation immidiately became about her and her ego and less of Balenciaga,1,0,
1598458848066650118,2022-12-01 23:27:41+00:00,BALENCIAGA SCANDAL GOES DEEPER THAN YOU THINK! | Louder with Crowder https://t.co/GpBFclP9EU,0,0,"Florida, USA"
1598458817133559809,2022-12-01 23:27:34+00:00,@prageru @AldoButtazzoni So we stop talking about Balenciaga.,0,0,"Ipswich, England"
1598458815032295425,2022-12-01 23:27:34+00:00,I’m now thinking Balenciaga is paying him to take the heat off of their child porn advertising,1,0,Cincinnati
1598458808397074432,2022-12-01 23:27:32+00:00,@lavern_spicer Do u think Ye did this to distract from the Kim K Balenciaga stuff?,0,0,
1598458786477375494,2022-12-01 23:27:27+00:00,Mane y’all burin and cuttin them balenciagas gone head pass them mfs too me no yap😂,1,0,United States
1598458785735081987,2022-12-01 23:27:27+00:00,"@laker__ @MylesMovie @lunarluxe @RealmOfLovers @d1ndelight @jeffschroeder23 Baal is pronounced as “ball” 

Balenciaga is pronounced as “ba-lenciaga” 

You guys need to pick up a book",0,0,Threadville
1598458732605853696,2022-12-01 23:27:14+00:00,I'm so upset about Selma Heyek being silent on the Balenciaga shit. That was the ONE woman in the world if given the opportunity I would drink their bath water with no ice. Now I'll drink no woman's bath water. I can be normal.,1,0,United States
1598458721620971526,2022-12-01 23:27:11+00:00,"@kanyewest Your celeb friends coming to your tweet,meanwhile keeping their 👄   🤐  when it comes to chil’dren being se’xualizeD to #Balenciaga !! It hurts more what you have to say than bashing the PDos! https://t.co/HyEm3ZdeEL",0,0,
1598458587290169345,2022-12-01 23:26:39+00:00,"@vegastarr As much as I have been a champion for the destruction of the Balenciaga run by demna - they are genuinely evil trolls - the name Balenciaga is simply the family name of the founder. It was once the fingers fashion house in France. Now, totally destroyed.",0,0,
1598458586518126594,2022-12-01 23:26:39+00:00,"https://t.co/Ho14URy2VX
#Balenciaga is this legit? Horribly wrong  happenings.",0,0,
1598458584140054529,2022-12-01 23:26:39+00:00,It took Kim Kardashian &amp; her family 2.5 seconds to attack a teenage Jordyn Woods but BALENCIAGA got a week of reflection.,3,1,
1598458528389267456,2022-12-01 23:26:25+00:00,"Dear Balenciaga,                                                                  

You sick fucks.  You ought to be in jail. (or worse)
WE DO NOT CONSENT!!!!
Sincerely,
The Humans",0,0,
1598458521036722177,2022-12-01 23:26:23+00:00,@RealmOfLovers @d1ndelight @jeffschroeder23 No… Balenciaga was his name. You guys say anything. https://t.co/HJBsA2VRz6,26,1,Threadville
1598458499645992963,2022-12-01 23:26:18+00:00,Damn Balenciaga is in some HEAT rn after launching their Holiday campaign..,0,0,"Toronto, Ontario"
1598458495136849920,2022-12-01 23:26:17+00:00,Fuck off in my offwhites ima burn my Balenciagas,0,0,"Wilkinsburg, PA"
1598458488065126400,2022-12-01 23:26:16+00:00,Everyone give ur balenciaga to me. I’ll gladly burn them for you,0,0,
1598458479915810817,2022-12-01 23:26:14+00:00,"@DarnelSugarfoo I get it now
He's wearing balenciaga crap
And stuff from the photo shoot
💡",1,0,United States
1598458410093236224,2022-12-01 23:25:57+00:00,@SaycheeseDGTL Right after he dissed Balenciaga ..,0,0,
1598458387783905284,2022-12-01 23:25:52+00:00,the way i shot ye for balenciaga at the beginning of this year and never got to post the photos cus of NDAs and i guess that NDA was a blessing,17,0,"Los Angeles, CA"
1598458287938215938,2022-12-01 23:25:28+00:00,@NickAdamsinUSA Cattle ranchers being known for their love of Balenciaga scarves.,0,0,"Sheboygan, WI"
1598458285522579458,2022-12-01 23:25:27+00:00,@jimcattu if u wear balenciaga does that mean u poor rich?,0,0,
1598458276068618241,2022-12-01 23:25:25+00:00,"Right on!!  🇺🇸👏🏻🇺🇸👏🏻🇺🇸

#Balenciaga @KimKardashian and all you f’g Hollyweird elites are complete scum PEDOS!!  Sick bastards!  🤬🤬🤬🤬",1,0,"Alabama, USA"
1598458269038743556,2022-12-01 23:25:23+00:00,"The Balenciaga story keeps getting
WORSE.🤔@thenanaaba @Anita__Akuffo @ArduinoCNN @MUG4DAYZ",0,0,"Accra, Ghana"
1598458193302224896,2022-12-01 23:25:05+00:00,@Snowden Ya more concerned with this then the balenciaga scandal it’s weird,0,0,"East New York, Brooklyn"
1598458171948941312,2022-12-01 23:25:00+00:00,"“We strongly condemn child abuse; it was never our intent to include it in the narrative.”

Fashion company #Balenciaga claimed it made “grievous errors” in a recent ad campaign that gave hints of pedophilia, and said it strongly condemns child abuse. https://t.co/mb8iec9JDH",54,19,"New York, USA"
1598458166819299332,2022-12-01 23:24:59+00:00,We don’t support #childtrafficking @KimKardashian you have 48hours to denounce #Balenciaga Else we take you off the web. Message from #Anonymous https://t.co/2wKZgxQlOi,5,0,EVERWHERE
1598458156723716099,2022-12-01 23:24:57+00:00,@hayasaka_aryan The mask he was wearing was from the Donda merch. Not Balenciaga. Kanye wears It to take the ego and image of him away so people focus on his art/statements,1,0,"""Studio"""
1598458146783391745,2022-12-01 23:24:54+00:00,"posting yourself burning/throwing away your balenciagas is so tacky to me. talk about clout chasing 🥴 just throw them away in private and don’t support them! 

everyone’s like “we don’t support child exploitation in this house”  

… like i would hope the fuck not!?!!",8,1,
1598458140705845249,2022-12-01 23:24:53+00:00,@TheBabylonBee Can’t believe Balenciaga would throw Baal under the bus like this. Wonder how Screwtape feels about all of this?!? Unbelievable!!!,0,0,
1598458117494292480,2022-12-01 23:24:47+00:00,"#Balenciaga and a lil education as to the tactics used to normalize Pedo behavior while freeing them from the karma of there evil acts. 
And TBVC it’s the norm@for demonic practices deeply imbedded into our society, especially #Hollywood  https://t.co/ysAUHsam9m",0,0,"Colorado Springs, CO"
1598458105855373313,2022-12-01 23:24:45+00:00,"#Balenciaga needs to be shut down, permanently.",1,0,
1598458074821718023,2022-12-01 23:24:37+00:00,I just wanna know how adidas feels about this whole Balenciaga situation,0,0,
1598458063933304833,2022-12-01 23:24:35+00:00,How come all the #Maga people keep using the #Balenciaga #BalenciagaGate names - do they not know how symbology works ? Lols,0,0,North Lake Tahoe
1598458038121558018,2022-12-01 23:24:28+00:00,"@MattH_4America @hal_hendricks They don’t want you talking about balenciaga, either.",1,0,"North Carolina, USA"
1598458035185324034,2022-12-01 23:24:28+00:00,@westvenchy @d1ndelight @jeffschroeder23 Because Kim K has actual clout to do something rather than nothing. She also dresses her kids in Balenciaga so she can afford to take a stand.,2,0,Reality
1598457927500791808,2022-12-01 23:24:02+00:00,Balenciaga scandal: Luxury fashion brand under fire for promoting child ... https://t.co/MqQLBO6Tdd via @YouTube,0,0,Uruguay
1598457899738595328,2022-12-01 23:23:55+00:00,"Kyrie knows. 
Beyoncé knows. 
Kendrick knows. 
Doja knows. 
Disney knows. 
Balenciaga knows. 
The weekend knows.
Lupe knows. 
Jim Carey knows. 
Pick. A. Side. 
Hot or Cold for the Creator. 
Relationship over religion. 
One more for Yeshua.",0,0,
1598457850736549888,2022-12-01 23:23:44+00:00,"@GadSaad @kanyewest Well he is wearing a Balenciaga mask. 

This is certainly symbolic given the recent news over Balenciaga.",1,0,
1598457846387322880,2022-12-01 23:23:43+00:00,Balenciaga is Satanic Fasion. Dr Taylor Marshall Podcast. #Balenciaga #exorcism #immoral #Evil https://t.co/yxXkQ9tczX,0,0,
1598457839122804741,2022-12-01 23:23:41+00:00,@d1ndelight @jeffschroeder23 Good for him!  Hollywood and Kim Kardashian turn a blind eye to sexualized children and fetish gear!!!   Balenciaga will NEVER recover - and @KimKardashian is pathetic,43,6,"Michigan, USA"
1598457808462442496,2022-12-01 23:23:34+00:00,"@GuntherEagleman He has his sporting apparel made by Uighur slaves, and prances around in Balenciaga. He is not my moral compass.",1,0,Blue Dystopian Nightmare
1598457802154024961,2022-12-01 23:23:32+00:00,"@Act_dot_f the mask appearently was Balenciaga, was that a statement?",1,0,
1598457756335439876,2022-12-01 23:23:21+00:00,@MayraFlores2022 LOL I have never purchased Balenciaga and don't know anyone who does.  Out of touch much?  Are Balenciaga accessories a food staple?,0,0,
1598457707480158213,2022-12-01 23:23:10+00:00,"Funny how as soon as the #Balenciaga controversy starts to pick up steam, #Ye 
surfaces to say some shit that will more than like over shadow what ever noise y’all was about to kick up. I’m sure it’s just a coincidence cause they don’t do business together anymore right?? 🤷🏾‍♂️",1,0,DMV
1598457706209320963,2022-12-01 23:23:09+00:00,@SusieWatson07 @itsnatlydenise Could be a clone too! Never forget the elite and a masc maybe Balenciaga!??? https://t.co/wQH37rnEg1,2,0,"New York, USA"
1598457685774581767,2022-12-01 23:23:04+00:00,@westvenchy @d1ndelight @jeffschroeder23 He is dragging Kim because she is the face of balenciaga and the fact she didn’t react on it the way she reacted on other things is what’s getting her the hate,21,0,
1598457658687766528,2022-12-01 23:22:58+00:00,@zachshadowa96 @NpTwopointo @MattGu3 @MikhailaFuller Balenciaga is a Basque word. The Basque country is in Spain. To look for the meaning of Basque words is best to look in Spanish.,4,0,New York & San Fransisco 
1598457572708831233,2022-12-01 23:22:37+00:00,@tv_yom … do you have a Balenciaga BDSM Teddy bear?,0,0,"North Carolina, USA"
1598457566920572928,2022-12-01 23:22:36+00:00,Me sorta but I did accidentally ripped a balenciaga hoodie 🫢,0,0,DMV
1598457547966775296,2022-12-01 23:22:31+00:00,"@DailyLoud It's dumb, Balenciaga already cashed out on the label chasers. So basically you wasted money twice",0,0,Ghetto Streets of Baltimore 
1598457524860391424,2022-12-01 23:22:26+00:00,@Lor72906771 Huh…I don’t see many GOP members working for Balenciaga…but you do you boo..,0,0,
1598457474679730185,2022-12-01 23:22:14+00:00,@RealBrysonGray Wearing his Balenciaga mask?? 😡,0,0,
1598457454316384257,2022-12-01 23:22:09+00:00,Balenciaga completely scrubbed all their post. Receiving a very good one.,0,0,full of An 🤍
1598457445084545027,2022-12-01 23:22:07+00:00,@NpTwopointo @MattGu3 @MikhailaFuller Balenciaga is a Basque word. The Basque country is in Spain. To look for the meaning of Basque words is best to look in Spanish.,1,0,New York & San Fransisco 
1598457433831129091,2022-12-01 23:22:04+00:00,@PeterSweden7 @Phtzii All the old people in power at the moment Partied Hard in the 70s $ 80s. The  Balenciaga &amp; Bankman-Fried we’re hosting and have Photos 😂😂,0,0,CUANADA 
1598457402893950979,2022-12-01 23:21:57+00:00,@MAJTOURE @CoachFelecia Is he wearing the face covering to bring attention to the craziness of Balenciaga?? Just a thought…. He might hope people look it up who are unaware.,0,0,
